order_id,customer_id,order_date,product_id,product_name,product_price,quantity
order-73241-SXW8Z0,Customer_77,2023-10-09,PROD-22372-K04JUM,Onion Powder,27.42,1
order-85168-NV5MNA,Customer_61,2024-05-29,PROD-56388-2OET3Y,Calvados - Boulard,24.05,5
order-36761-D16PZO,Customer_24,2023-11-04,PROD-97351-03NF1Y,Sea Bass - Fillets,32.23,2
order-05089-QIK638,Customer_80,2024-01-17,PROD-55844-OY7490,Venison - Denver Leg Boneless,33.39,1
order-47758-P0FXQ8,Customer_32,2023-09-28,PROD-33428-NUNI88,Cheese - Pied De Vents,66.5,2
order-99844-5PUYUV,Customer_65,2023-12-09,PROD-03977-S1HZ6B,Pie Shell - 5,91.79,2
order-28890-36VPWY,Customer_3,2024-03-21,PROD-19756-FN378E,Roe - Flying Fish,65.79,3
order-02160-U4OXS0,Customer_11,2024-01-07,PROD-55844-OY7490,Venison - Denver Leg Boneless,91.97,2
order-80856-H1KPDQ,Customer_81,2023-11-23,PROD-22372-K04JUM,Onion Powder,65.05,3
order-85839-1T80BE,Customer_72,2023-10-22,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,90.89,5
order-02606-JFLFBD,Customer_79,2023-11-25,PROD-56388-2OET3Y,Calvados - Boulard,57.75,5
order-82348-ZHWSKC,Customer_69,2023-08-22,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,13.22,5
order-24698-XG9773,Customer_92,2023-09-05,PROD-22372-K04JUM,Onion Powder,99.37,4
order-88984-SJS7LM,Customer_55,2023-12-20,PROD-19756-FN378E,Roe - Flying Fish,46.84,1
order-60310-1OX6JC,Customer_8,2024-02-19,PROD-45878-087IDD,"Clams - Littleneck, Whole",72.0,1
order-43608-0VU8X9,Customer_36,2023-11-23,PROD-03977-S1HZ6B,Pie Shell - 5,97.07,1
order-79874-RVMWOI,Customer_89,2024-04-02,PROD-97351-03NF1Y,Sea Bass - Fillets,50.15,3
order-34516-8W2ZTA,Customer_93,2024-05-07,PROD-19756-FN378E,Roe - Flying Fish,72.29,3
order-11638-MXRVJV,Customer_42,2023-09-12,PROD-19756-FN378E,Roe - Flying Fish,47.85,3
order-52831-PDE9H0,Customer_5,2023-12-16,PROD-07044-C7ZUO1,Sole - Fillet,22.58,1
order-93328-OAXB1Z,Customer_3,2024-05-10,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",62.16,5
order-00930-IANA5W,Customer_62,2024-02-05,PROD-19756-FN378E,Roe - Flying Fish,57.39,1
order-55345-BAT3Z9,Customer_90,2024-06-22,PROD-22372-K04JUM,Onion Powder,92.53,3
order-89680-D8YDK2,Customer_88,2024-01-10,PROD-55844-OY7490,Venison - Denver Leg Boneless,39.09,4
order-93593-B7GAGU,Customer_51,2024-05-13,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,52.77,4
order-75007-8QIORM,Customer_83,2023-12-16,PROD-03977-S1HZ6B,Pie Shell - 5,68.54,2
order-80829-1KE0BC,Customer_93,2024-06-27,PROD-55844-OY7490,Venison - Denver Leg Boneless,90.91,4
order-58920-EQ7V65,Customer_52,2024-07-18,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,60.26,5
order-45235-D5A55P,Customer_29,2023-09-18,PROD-69368-PGGPNC,Ostrich - Prime Cut,91.1,1
order-28752-5EOY54,Customer_53,2024-02-21,PROD-56388-2OET3Y,Calvados - Boulard,26.61,3
order-62388-YY6Y3J,Customer_92,2023-10-25,PROD-19756-FN378E,Roe - Flying Fish,26.31,4
order-71947-9BZ1LG,Customer_79,2024-06-02,PROD-97351-03NF1Y,Sea Bass - Fillets,32.95,2
order-30143-XMTPYZ,Customer_48,2024-07-02,PROD-89373-AWTFWY,Cookies Almond Hazelnut,87.54,4
order-92795-QCHKCN,Customer_19,2024-05-06,PROD-99091-W7JHO8,Pork Salted Bellies,53.96,5
order-11938-593TPE,Customer_54,2023-12-21,PROD-03977-S1HZ6B,Pie Shell - 5,89.96,3
order-79145-SMZ48X,Customer_98,2024-07-20,PROD-97351-03NF1Y,Sea Bass - Fillets,91.09,5
order-94798-3XY5CF,Customer_39,2024-02-06,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,7.09,3
order-64873-M9XE3C,Customer_47,2023-10-28,PROD-22372-K04JUM,Onion Powder,78.97,4
order-92839-D9Q6PI,Customer_47,2024-04-30,PROD-22372-K04JUM,Onion Powder,16.39,1
order-87249-X7LT1L,Customer_10,2024-07-10,PROD-69368-PGGPNC,Ostrich - Prime Cut,34.96,1
order-10074-VSH6UW,Customer_48,2023-09-08,PROD-45878-087IDD,"Clams - Littleneck, Whole",15.5,2
order-52406-HAOGNV,Customer_21,2023-10-09,PROD-69368-PGGPNC,Ostrich - Prime Cut,97.99,2
order-64456-HC23BS,Customer_94,2024-06-05,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",9.79,4
order-51446-K2MIEI,Customer_10,2023-08-11,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,60.0,2
order-26109-UM7R5Y,Customer_83,2024-04-07,PROD-97351-03NF1Y,Sea Bass - Fillets,63.1,2
order-08845-C2DN6Q,Customer_47,2024-01-14,PROD-22372-K04JUM,Onion Powder,76.11,1
order-78040-JRURQJ,Customer_78,2023-09-13,PROD-45878-087IDD,"Clams - Littleneck, Whole",20.34,1
order-75410-PY2TJP,Customer_67,2023-09-30,PROD-55844-OY7490,Venison - Denver Leg Boneless,42.39,3
order-11204-SFP6SQ,Customer_30,2023-10-15,PROD-03977-S1HZ6B,Pie Shell - 5,73.5,3
order-30627-DIPIMO,Customer_88,2023-12-27,PROD-97351-03NF1Y,Sea Bass - Fillets,24.2,1
order-23846-DBB1CA,Customer_49,2023-09-25,PROD-99091-W7JHO8,Pork Salted Bellies,87.14,1
order-20758-VPJLAI,Customer_6,2024-05-11,PROD-45878-087IDD,"Clams - Littleneck, Whole",51.72,4
order-76478-GE5GMI,Customer_14,2023-12-14,PROD-05828-E0QMLL,Carbonated Water - Orange,96.64,4
order-08728-A532ZZ,Customer_92,2024-03-20,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,53.34,3
order-49406-O3C3OD,Customer_28,2024-03-05,PROD-03977-S1HZ6B,Pie Shell - 5,52.39,3
order-87041-I16VH7,Customer_19,2024-04-05,PROD-99091-W7JHO8,Pork Salted Bellies,92.62,5
order-43870-0XDVTP,Customer_49,2024-04-23,PROD-22372-K04JUM,Onion Powder,82.16,3
order-26122-KNHE8E,Customer_21,2023-12-18,PROD-97351-03NF1Y,Sea Bass - Fillets,40.39,4
order-04757-WY3YA3,Customer_28,2023-12-21,PROD-07044-C7ZUO1,Sole - Fillet,99.25,3
order-23775-UWNL9P,Customer_15,2024-04-14,PROD-98653-BBZ430,Artichoke - Fresh,68.72,1
order-23642-SQKADK,Customer_63,2023-08-06,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",22.61,5
order-38176-54W9UD,Customer_90,2023-08-05,PROD-98653-BBZ430,Artichoke - Fresh,9.25,4
order-06770-DTDK2Y,Customer_94,2023-12-27,PROD-07044-C7ZUO1,Sole - Fillet,29.38,3
order-05058-8AL0YV,Customer_31,2024-07-17,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,91.88,3
order-71677-AP11GS,Customer_25,2023-11-29,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",39.42,3
order-98748-DV7TFX,Customer_51,2024-01-26,PROD-33428-NUNI88,Cheese - Pied De Vents,13.91,2
order-77968-DP5VY4,Customer_24,2024-07-26,PROD-99091-W7JHO8,Pork Salted Bellies,97.62,1
order-34625-8OCUMP,Customer_1,2024-05-19,PROD-89373-AWTFWY,Cookies Almond Hazelnut,71.45,1
order-45988-R5Q6LF,Customer_49,2024-01-19,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,20.87,4
order-17548-17Z5XZ,Customer_65,2023-08-15,PROD-89373-AWTFWY,Cookies Almond Hazelnut,39.72,4
order-48684-LQA6ZY,Customer_8,2024-04-18,PROD-19756-FN378E,Roe - Flying Fish,77.88,1
order-21519-5OPP1S,Customer_78,2024-02-10,PROD-05828-E0QMLL,Carbonated Water - Orange,24.89,1
order-21172-TY1ZFH,Customer_81,2024-02-10,PROD-97351-03NF1Y,Sea Bass - Fillets,51.89,2
order-65272-4EO2US,Customer_4,2024-06-29,PROD-98653-BBZ430,Artichoke - Fresh,91.85,4
order-83341-ZK3ZA0,Customer_13,2023-09-09,PROD-05828-E0QMLL,Carbonated Water - Orange,12.93,5
order-29266-8Q934X,Customer_61,2024-04-25,PROD-22372-K04JUM,Onion Powder,11.73,4
order-17597-U7U7Y4,Customer_94,2024-07-26,PROD-65311-XSZLWG,Cucumber - English,89.74,2
order-56201-1ZWVS5,Customer_23,2024-06-25,PROD-05828-E0QMLL,Carbonated Water - Orange,97.38,4
order-87575-66FMTV,Customer_73,2024-04-21,PROD-56388-2OET3Y,Calvados - Boulard,95.1,4
order-41815-HFX46L,Customer_74,2023-12-01,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,39.47,4
order-20730-RX7RZV,Customer_89,2023-08-12,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,39.13,4
order-86568-4O9IQ2,Customer_99,2023-09-02,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,25.84,5
order-47384-GCYR2S,Customer_60,2024-04-25,PROD-33428-NUNI88,Cheese - Pied De Vents,85.12,2
order-29607-ETLBRV,Customer_3,2023-08-28,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,92.94,1
order-13298-GPWS2N,Customer_24,2024-04-13,PROD-69368-PGGPNC,Ostrich - Prime Cut,71.2,3
order-86130-YAO65J,Customer_34,2024-02-04,PROD-33428-NUNI88,Cheese - Pied De Vents,99.41,2
order-46206-S90CR6,Customer_61,2024-04-29,PROD-05828-E0QMLL,Carbonated Water - Orange,76.29,3
order-01744-AQUMPG,Customer_99,2024-01-01,PROD-45878-087IDD,"Clams - Littleneck, Whole",10.36,3
order-34340-BVZMP6,Customer_66,2024-06-05,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,62.44,1
order-83024-KEYY1S,Customer_35,2023-08-29,PROD-07044-C7ZUO1,Sole - Fillet,13.61,5
order-78346-F3833L,Customer_68,2023-08-21,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,56.18,3
order-50200-EA7B3L,Customer_95,2024-06-14,PROD-65311-XSZLWG,Cucumber - English,76.42,2
order-73067-7YPE2W,Customer_28,2024-03-04,PROD-89373-AWTFWY,Cookies Almond Hazelnut,90.43,3
order-85873-9VJYFL,Customer_46,2024-04-26,PROD-97351-03NF1Y,Sea Bass - Fillets,57.47,4
order-15315-INKXAX,Customer_79,2024-01-03,PROD-97351-03NF1Y,Sea Bass - Fillets,22.49,2
order-07720-M5ARHQ,Customer_54,2023-09-15,PROD-07044-C7ZUO1,Sole - Fillet,83.48,4
order-83875-4BGXFL,Customer_66,2023-08-29,PROD-22372-K04JUM,Onion Powder,41.13,3
order-20436-5HGVTO,Customer_10,2024-06-18,PROD-03977-S1HZ6B,Pie Shell - 5,42.94,3
order-25146-X3ROK1,Customer_12,2024-04-23,PROD-05828-E0QMLL,Carbonated Water - Orange,38.69,4
order-55890-WJCOBL,Customer_93,2024-07-08,PROD-07044-C7ZUO1,Sole - Fillet,10.26,4
order-05742-S4XTJB,Customer_73,2024-04-14,PROD-33428-NUNI88,Cheese - Pied De Vents,85.47,4
order-96499-5RQLKV,Customer_67,2024-03-31,PROD-22372-K04JUM,Onion Powder,62.21,2
order-72177-3Y0614,Customer_11,2023-11-18,PROD-98653-BBZ430,Artichoke - Fresh,37.55,5
order-22912-TF3L5G,Customer_55,2024-03-05,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,35.28,4
order-01267-T7QMV7,Customer_82,2024-01-27,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",30.19,4
order-41145-CVTU7Q,Customer_48,2024-06-20,PROD-05828-E0QMLL,Carbonated Water - Orange,32.75,1
order-69511-VKONHE,Customer_67,2024-04-23,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",99.56,1
order-33663-IV6LZ0,Customer_67,2023-08-08,PROD-19756-FN378E,Roe - Flying Fish,61.33,4
order-87523-Q5A1X7,Customer_30,2023-08-01,PROD-19756-FN378E,Roe - Flying Fish,33.93,3
order-09835-PURFMG,Customer_8,2023-09-10,PROD-99091-W7JHO8,Pork Salted Bellies,65.47,1
order-70790-KBU8JO,Customer_9,2023-11-01,PROD-69368-PGGPNC,Ostrich - Prime Cut,19.95,4
order-87379-OXOWYE,Customer_57,2024-05-17,PROD-56388-2OET3Y,Calvados - Boulard,17.78,5
order-42976-3YWFYA,Customer_50,2024-07-05,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,28.5,5
order-40089-NUYC37,Customer_98,2023-12-28,PROD-45878-087IDD,"Clams - Littleneck, Whole",93.93,4
order-93953-OAKCNZ,Customer_61,2024-06-18,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,42.59,1
order-11868-TMWGLK,Customer_66,2024-03-25,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",73.14,5
order-18376-RJLF7B,Customer_39,2024-06-15,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,20.13,1
order-15317-9TSH14,Customer_79,2024-03-03,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,37.3,2
order-66454-9LRP9J,Customer_39,2024-04-26,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",77.4,5
order-22104-3XCKQW,Customer_83,2023-10-11,PROD-05828-E0QMLL,Carbonated Water - Orange,36.47,2
order-02588-573DQ4,Customer_23,2024-06-06,PROD-56388-2OET3Y,Calvados - Boulard,32.57,3
order-56070-HAX4L3,Customer_100,2024-02-07,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,59.79,2
order-11226-0JHUVE,Customer_17,2024-01-13,PROD-56388-2OET3Y,Calvados - Boulard,85.98,4
order-16779-YJHPVR,Customer_85,2023-08-01,PROD-22372-K04JUM,Onion Powder,66.98,4
order-46525-29X5BQ,Customer_93,2023-10-24,PROD-33428-NUNI88,Cheese - Pied De Vents,33.15,2
order-68887-QDCXDK,Customer_5,2023-12-15,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",8.55,4
order-53219-FGWNJL,Customer_96,2024-07-16,PROD-99091-W7JHO8,Pork Salted Bellies,24.98,5
order-34212-0BW72Z,Customer_20,2024-06-25,PROD-33428-NUNI88,Cheese - Pied De Vents,82.61,2
order-01243-2PCLVP,Customer_100,2023-10-25,PROD-07044-C7ZUO1,Sole - Fillet,92.6,5
order-19117-4UDT67,Customer_90,2024-07-12,PROD-45878-087IDD,"Clams - Littleneck, Whole",71.9,4
order-71495-XTZZU4,Customer_21,2024-03-09,PROD-45878-087IDD,"Clams - Littleneck, Whole",59.23,5
order-29567-XWNMVH,Customer_38,2024-04-17,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,15.7,1
order-72084-0D39V4,Customer_6,2024-01-13,PROD-65311-XSZLWG,Cucumber - English,55.29,5
order-36801-MCSYOS,Customer_42,2023-11-15,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,49.61,1
order-69504-1B88JD,Customer_73,2024-01-11,PROD-03977-S1HZ6B,Pie Shell - 5,56.8,1
order-84801-491GK9,Customer_51,2024-07-24,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,66.39,3
order-14329-IPHH0J,Customer_55,2024-05-09,PROD-45878-087IDD,"Clams - Littleneck, Whole",22.46,2
order-86432-43P5K5,Customer_21,2024-03-08,PROD-69368-PGGPNC,Ostrich - Prime Cut,53.42,4
order-47975-M6K94Z,Customer_5,2024-04-19,PROD-03977-S1HZ6B,Pie Shell - 5,49.43,1
order-00270-HMCZB7,Customer_21,2024-04-22,PROD-89373-AWTFWY,Cookies Almond Hazelnut,84.67,1
order-77461-SYY760,Customer_56,2024-07-28,PROD-69368-PGGPNC,Ostrich - Prime Cut,57.76,3
order-51507-IVY0V3,Customer_9,2023-11-26,PROD-65311-XSZLWG,Cucumber - English,44.13,3
order-98160-R0YHZJ,Customer_80,2024-06-20,PROD-99091-W7JHO8,Pork Salted Bellies,7.47,2
order-74877-UEMF1O,Customer_43,2024-03-10,PROD-56388-2OET3Y,Calvados - Boulard,9.68,3
order-22308-CKAH4G,Customer_69,2024-02-25,PROD-07044-C7ZUO1,Sole - Fillet,73.1,5
order-51052-FXRMRU,Customer_61,2024-05-26,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",74.63,3
order-08263-3NF12I,Customer_73,2024-04-06,PROD-22372-K04JUM,Onion Powder,31.26,5
order-15903-PJTROD,Customer_83,2024-06-23,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,60.78,4
order-11831-3VNS1O,Customer_95,2023-12-27,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",78.89,1
order-69967-QZU2S1,Customer_44,2024-03-14,PROD-45878-087IDD,"Clams - Littleneck, Whole",57.25,4
order-02648-ILR76Q,Customer_67,2023-11-17,PROD-99091-W7JHO8,Pork Salted Bellies,32.96,3
order-45751-CQSTO7,Customer_89,2024-01-08,PROD-97351-03NF1Y,Sea Bass - Fillets,45.93,5
order-91160-MH4JQG,Customer_21,2024-05-13,PROD-69368-PGGPNC,Ostrich - Prime Cut,33.8,4
order-00836-4UNXQ0,Customer_19,2023-09-22,PROD-97351-03NF1Y,Sea Bass - Fillets,26.6,5
order-27820-A9I8Z3,Customer_1,2024-05-13,PROD-19756-FN378E,Roe - Flying Fish,96.59,4
order-45590-Y71A7W,Customer_63,2024-03-06,PROD-03977-S1HZ6B,Pie Shell - 5,97.49,1
order-94286-IZDUKO,Customer_24,2023-10-30,PROD-07044-C7ZUO1,Sole - Fillet,71.38,1
order-01020-8RBUIY,Customer_31,2024-02-13,PROD-05828-E0QMLL,Carbonated Water - Orange,72.32,1
order-99249-L2LOZB,Customer_1,2024-07-02,PROD-69368-PGGPNC,Ostrich - Prime Cut,28.1,5
order-49973-DBKK66,Customer_89,2024-04-25,PROD-05828-E0QMLL,Carbonated Water - Orange,62.28,4
order-17119-VOTU6W,Customer_96,2024-01-28,PROD-65311-XSZLWG,Cucumber - English,19.56,5
order-37116-BLWHIY,Customer_41,2023-08-03,PROD-22372-K04JUM,Onion Powder,11.56,2
order-42805-C0C08D,Customer_26,2023-11-01,PROD-69368-PGGPNC,Ostrich - Prime Cut,67.62,2
order-10035-TZU9H5,Customer_64,2024-07-19,PROD-97351-03NF1Y,Sea Bass - Fillets,83.71,5
order-69172-L96C7J,Customer_70,2023-10-03,PROD-07044-C7ZUO1,Sole - Fillet,13.66,3
order-29432-PLNJY7,Customer_74,2023-11-01,PROD-97351-03NF1Y,Sea Bass - Fillets,18.7,1
order-42104-P00Q11,Customer_65,2024-07-11,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",71.54,5
order-10883-M001HW,Customer_37,2023-10-03,PROD-03977-S1HZ6B,Pie Shell - 5,21.0,2
order-52618-21UYKM,Customer_90,2024-06-10,PROD-03977-S1HZ6B,Pie Shell - 5,68.27,3
order-34945-JF85Q7,Customer_78,2023-10-11,PROD-56388-2OET3Y,Calvados - Boulard,77.67,1
order-82559-9Y0CGY,Customer_25,2024-07-05,PROD-97351-03NF1Y,Sea Bass - Fillets,7.54,5
order-03828-OQC814,Customer_9,2023-08-20,PROD-69368-PGGPNC,Ostrich - Prime Cut,53.57,4
order-52094-O1VAU7,Customer_27,2023-09-07,PROD-55844-OY7490,Venison - Denver Leg Boneless,94.22,1
order-04651-O4RZ3Y,Customer_34,2024-06-03,PROD-19756-FN378E,Roe - Flying Fish,59.57,3
order-33402-FWZL8L,Customer_27,2024-05-13,PROD-03977-S1HZ6B,Pie Shell - 5,43.25,3
order-52269-1PGTTK,Customer_17,2024-05-17,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,90.05,3
order-54841-EWBF77,Customer_70,2024-03-14,PROD-56388-2OET3Y,Calvados - Boulard,35.25,4
order-81606-RV0145,Customer_1,2024-06-19,PROD-45878-087IDD,"Clams - Littleneck, Whole",54.17,3
order-22822-13I1YH,Customer_34,2024-01-08,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,9.1,5
order-14733-ECOMLW,Customer_13,2023-10-31,PROD-33428-NUNI88,Cheese - Pied De Vents,31.4,5
order-97240-8KSKMW,Customer_62,2023-12-11,PROD-55844-OY7490,Venison - Denver Leg Boneless,63.72,3
order-99619-DUL8S0,Customer_56,2024-06-24,PROD-45878-087IDD,"Clams - Littleneck, Whole",5.04,3
order-46599-ZXUDOD,Customer_77,2023-09-20,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,59.04,1
order-96604-EOR4HQ,Customer_76,2023-12-26,PROD-98653-BBZ430,Artichoke - Fresh,6.17,3
order-68225-RXPF5A,Customer_42,2023-08-19,PROD-56388-2OET3Y,Calvados - Boulard,51.23,5
order-66668-8ALWIX,Customer_66,2023-08-26,PROD-99091-W7JHO8,Pork Salted Bellies,6.35,1
order-87870-7CIH8Z,Customer_79,2023-11-01,PROD-98653-BBZ430,Artichoke - Fresh,77.66,2
order-84871-8YG3JU,Customer_88,2024-02-12,PROD-99091-W7JHO8,Pork Salted Bellies,54.87,5
order-97642-4FJHJE,Customer_26,2023-09-05,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,99.01,2
order-43044-DQRVOP,Customer_3,2023-09-01,PROD-89373-AWTFWY,Cookies Almond Hazelnut,8.35,4
order-38398-DXF7Z5,Customer_65,2024-04-12,PROD-69368-PGGPNC,Ostrich - Prime Cut,99.05,3
order-30326-8JQRNP,Customer_99,2023-12-23,PROD-22372-K04JUM,Onion Powder,75.02,4
order-03862-NZ6F72,Customer_98,2023-11-06,PROD-33428-NUNI88,Cheese - Pied De Vents,86.21,3
order-72498-24TFSW,Customer_91,2024-01-11,PROD-07044-C7ZUO1,Sole - Fillet,95.62,3
order-79683-6TFGTY,Customer_34,2024-05-24,PROD-03977-S1HZ6B,Pie Shell - 5,18.5,5
order-13124-ET6W8O,Customer_36,2024-06-13,PROD-33428-NUNI88,Cheese - Pied De Vents,54.09,4
order-33167-44EOXW,Customer_14,2024-06-29,PROD-89373-AWTFWY,Cookies Almond Hazelnut,28.27,5
order-84774-0IFFT4,Customer_39,2023-08-05,PROD-22372-K04JUM,Onion Powder,13.3,3
order-07722-ZS1OXQ,Customer_91,2023-08-22,PROD-98653-BBZ430,Artichoke - Fresh,57.89,1
order-56736-4H2GTH,Customer_51,2024-02-16,PROD-99091-W7JHO8,Pork Salted Bellies,80.96,2
order-57709-VJ9QJH,Customer_1,2023-09-04,PROD-45878-087IDD,"Clams - Littleneck, Whole",89.75,1
order-94833-T1WD8V,Customer_67,2023-10-06,PROD-33428-NUNI88,Cheese - Pied De Vents,26.59,2
order-30196-NVKKHY,Customer_98,2024-06-15,PROD-99091-W7JHO8,Pork Salted Bellies,83.24,1
order-02610-1PBQIQ,Customer_51,2024-03-30,PROD-89373-AWTFWY,Cookies Almond Hazelnut,11.72,3
order-08576-9J7EIQ,Customer_11,2023-09-05,PROD-45878-087IDD,"Clams - Littleneck, Whole",84.52,2
order-32373-U1C36X,Customer_22,2024-02-13,PROD-65311-XSZLWG,Cucumber - English,31.96,3
order-99272-7P0NK1,Customer_32,2024-03-20,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,40.41,4
order-05304-4U755F,Customer_30,2023-11-19,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",80.65,1
order-80044-CG98RY,Customer_20,2023-08-30,PROD-07044-C7ZUO1,Sole - Fillet,43.54,3
order-70003-09JCRM,Customer_41,2024-03-18,PROD-56388-2OET3Y,Calvados - Boulard,89.85,3
order-61695-7PEW6F,Customer_67,2023-08-06,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,44.6,5
order-77929-K2FHMA,Customer_49,2024-05-29,PROD-03977-S1HZ6B,Pie Shell - 5,68.19,5
order-15193-PB4AUC,Customer_30,2023-11-19,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",31.77,2
order-38343-8JGOA7,Customer_52,2023-09-23,PROD-33428-NUNI88,Cheese - Pied De Vents,43.34,5
order-83275-UR758U,Customer_100,2023-09-07,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,33.17,1
order-44870-SG4XGS,Customer_55,2023-08-02,PROD-69368-PGGPNC,Ostrich - Prime Cut,53.39,3
order-23636-1ZDINE,Customer_41,2024-03-31,PROD-98653-BBZ430,Artichoke - Fresh,97.43,2
order-94089-25I7NY,Customer_46,2023-12-09,PROD-97351-03NF1Y,Sea Bass - Fillets,20.04,3
order-05390-8X7V6S,Customer_32,2024-03-29,PROD-03977-S1HZ6B,Pie Shell - 5,75.75,2
order-04993-AAE1XN,Customer_84,2024-01-01,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,20.99,4
order-83312-QZ32RR,Customer_37,2023-10-21,PROD-99091-W7JHO8,Pork Salted Bellies,32.52,3
order-60574-5PQVBS,Customer_38,2024-04-01,PROD-65311-XSZLWG,Cucumber - English,84.68,4
order-94407-TLEETN,Customer_48,2023-07-29,PROD-33428-NUNI88,Cheese - Pied De Vents,17.24,3
order-20972-OZYTJ9,Customer_21,2024-03-13,PROD-05828-E0QMLL,Carbonated Water - Orange,82.68,3
order-22015-0VUOMC,Customer_4,2023-11-07,PROD-98653-BBZ430,Artichoke - Fresh,95.4,1
order-69014-NHLSUF,Customer_9,2023-09-22,PROD-98653-BBZ430,Artichoke - Fresh,50.09,3
order-91389-ANUDJI,Customer_51,2024-06-18,PROD-56388-2OET3Y,Calvados - Boulard,11.18,2
order-09189-V1EVNV,Customer_58,2023-08-25,PROD-97351-03NF1Y,Sea Bass - Fillets,97.77,3
order-02539-RN3HIE,Customer_29,2023-11-07,PROD-69368-PGGPNC,Ostrich - Prime Cut,72.85,1
order-12423-2E89BM,Customer_31,2024-05-01,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,12.6,5
order-97620-QR5KQ2,Customer_44,2024-04-10,PROD-97351-03NF1Y,Sea Bass - Fillets,92.59,5
order-13561-LGU2C0,Customer_73,2023-10-04,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,57.42,2
order-13950-LYYHL7,Customer_16,2023-08-11,PROD-45878-087IDD,"Clams - Littleneck, Whole",5.09,1
order-00688-01YOJI,Customer_20,2023-09-25,PROD-07044-C7ZUO1,Sole - Fillet,6.88,3
order-44118-7IQ4ZI,Customer_47,2024-01-23,PROD-55844-OY7490,Venison - Denver Leg Boneless,76.74,4
order-82614-FBUIAP,Customer_23,2024-02-10,PROD-99091-W7JHO8,Pork Salted Bellies,20.56,3
order-02018-GZUMCN,Customer_47,2024-05-15,PROD-03977-S1HZ6B,Pie Shell - 5,36.93,2
order-20320-LBSK0A,Customer_83,2024-05-28,PROD-33428-NUNI88,Cheese - Pied De Vents,11.96,2
order-28994-ET6U4V,Customer_75,2024-04-20,PROD-89373-AWTFWY,Cookies Almond Hazelnut,73.67,2
order-10351-AKRMHU,Customer_30,2024-05-31,PROD-19756-FN378E,Roe - Flying Fish,48.47,4
order-67214-Q31TNG,Customer_52,2023-11-07,PROD-65311-XSZLWG,Cucumber - English,86.55,2
order-18912-2YCQ3U,Customer_86,2024-07-17,PROD-19756-FN378E,Roe - Flying Fish,59.0,4
order-27054-U7VDOM,Customer_32,2023-12-17,PROD-69368-PGGPNC,Ostrich - Prime Cut,28.5,4
order-86074-FC09XP,Customer_31,2023-08-30,PROD-22372-K04JUM,Onion Powder,46.8,1
order-67357-3N3D5Z,Customer_64,2023-10-22,PROD-69368-PGGPNC,Ostrich - Prime Cut,92.69,4
order-05589-Y0FZN6,Customer_6,2024-03-15,PROD-99091-W7JHO8,Pork Salted Bellies,36.04,5
